otso;signifie "se dirigent" en finlandais.;
jakab;Forme hongroise de JACOB (ou JAMES).;
arseni;Variante du transcription Arseniy.;
deeann;;
epiktetos;Nom de grec ancien signifiant "nouvellement acquis".;
maike;;
tigernach;Variante du TIGHEARNACH.;
austyn;Variante du AUSTIN.;
elyse;Diminutif d'Elisabeth. Vient de l'hébreu " elîsaba " Signifie : " Dieu est plénitude ". Se fête le 17 novembre.;
pascal;Passage (hébreu).;
pantaleon;Tiré des éléments grecs (halète) "tout" et (Leon) "le lion".;
priam;;
stephanos;Forme grecque antique et moderne de STEPHEN.;
caden;Parfois, a expliqué comme un dérivé du nom de famille irlandais Caden, qui est une forme réduite de la langue gaélique nom Mac Cadáin qui signifie «fils de Cadan".;
sherah;Signifie "la parente" en l'Hébreu.;
kyla;;
vadim;Signification d'inconnu, probablement lié à l'élément Slave volod "règle"("autorité"), ou probablement tiré d'une source de Vieux norrois.;
kyle;Prairie (irlandais).;
henrik;Forme d'HENRY.;
hephzibah;;
hyman;Changement de HYAM sous l'influence d'homme Yiddish "homme".;
isandro;;
ivonne;If (celte).;
buddy;Du mot anglais signifiant "ami".;
jermaine;Variante du GERMAIN.;
lisbeth;Dieu est serment (hébreu). Voir Élisabeth.;
peninnah;signifie "pierre précieuse" en Hébreu.;
sascha;Forme allemande de SASHA.;
gianpaolo;Combinaison de GIANNI et PAOLO.;
paloma;Colombe (espagnol).;
clarissa;Illustre (latin).;
maija;;
romulus;signifie "de Rome" en latin.;
gilbertine;;
linton;D'un nom de famille qui était à l'origine de l'endroit(la place) nomme la signification "la ville de lin" ou "la ville de tilleul" en Vieil anglais.;
clarisse;Illustre (latin).;
gwilherm;Protecteur résolu (germanique). Prénom breton.;
iser;Forme yiddish de ISRAËL.;
philibert;Très brillant (germanique).;
ulbrecht;;
sherlock;;
hildegard;Forme masculine de Hildegarde. Vient du germain "hild et gardan" Signifie: "combat et savoir" Se fête le 30 avril. ;
llora;;
amhlaoibh;Forme irlandaise d'OLAF.;
zalmon;signifie "ombragés"("louches") en Hébreu.;
blejan;;
leonti;Forme russe du Leontios.;
szczepan;Forme polonaise de STEPHEN.;
hebel;Variante du transcription Hevel.;
stephanie;Couronnée (grec).;
freyde;;
tobias;Dieu est bon (hébreu).;
abigail;Source de joie (hébreu).;
elmira;Forme féminine d'Elmer. Vient du germain "helm et mar" Signifie: "casque et célèbre". Se fête le 28 août.;
seren;Signifie "l'étoile"("la star") en gallois.;
callias;Forme Latinisée de KALLIAS.;
isha;signifie "maître, lord(seigneur)" en Sanscrit.;
olujimi;signifie "donné par Dieu" en Yoruba.;
hafza;;
leonty;Variante du transcription Leonti.;
fabia;;
tobiah;Du nom hébreu (Toviyyah) qui a signifié "YAHWEH est bon".;
morrigan;;
heber;Forme Anglicisée d'ÉIBHEAR.;
matheus;Variante du MATEUS.;
hellen;Vient du grec "helê" Signifie : "éclat du soleil" Se fête le 18 août.;
kettil;Du Vieux norrois nomment Ketill la signification "la bouilloire, le chaudron" (plus tard aussi l'acquisition de la signification "le casque").;
morty;Diminutif de MORTON ou MORTIMER.;
maile;;
ceinwen;;
christy;;
prospero;Avec bonheur (latin).;
siddharta;Variante de la transcription de Siddharta.;
jocky;Écossaise diminutif de JACK.;
epaphras;Tiré de grec (epaphros) signification "d'écumeux".;
fabio;Fève (latin).;
nereza;;
sanford;D'un nom de famille anglais, à l'origine d'un nom d'endroit(de place), qui a signifié "le gué de sable" en Vieil anglais.;
noelene;Diminutif féminin de NOËL.;
esmeralda;Emeraude, pierre précieuse (espagnol).;
christi;;
ondrej;Forme slovaque des ANDREW.;
jehu;signifie "YAHWEH sont il" en l'Hébreu.;
magdalena;Haute tour (grec).;
serge;Servir (latin).;
christa;Prénom dérivé de Christiane. Vient du latin "christianus" Signifie : "disciple du christ" Se fête le 15 décembre.;
cyprian;Du nom de famille romain Cyprianus qui a signifié "de Chypre" en latin.;
islwyn;Du nom d'une montagne au Pays de galles qui signifie "au-dessous du bosquet" du gallois est "ci-dessous" et "le bosquet" llwyn.;
nevaeh;Le mot ciel épelé à l'envers.;
arthur;L'Ours (celte).;
miriam;Celle qui élève (hébreu).;
pitambar;;
sheree;;
chrissy;Forme anglo-saxonne de Christine. Vient du latin "christianus" Signifie : "disciple du christ" Se fête le 24 juillet.;
ichiro;Variante du transcription Ichirou.;
petar;Serbe, croate, bulgare et le macédonien sous forme de PETER.;
maryam;Celle qui élève (hébreu).;
carlene;;
yildiz;Signifie "l'étoile"("la star") en turc.;
tracy;Qui récolte (grec).;
pollux;;
wenona;Variante du WENONAH.;
trace;Version courte de TRACY.;
samara;Conversation intime pendant la nuit (arabe).;
ophrah;signifie "flattent" en l'Hébreu.;
saoirse;Signifie "la liberté" en Gaélique irlandais.;
sa'd;signifie "purs" en Sanscrit.;
traci;Variante féminine de TRACY.;
ambre;Ambre gris (latin, arabe). L' étymologie de ce prénom est de surcroît liée au grec êlectron, terme qui a ensuite donné le mot français électricité. Ambre peut enfin être considéré comme une forme féminine d'Ambroise, ce qui la rend "immortelle".;
lianne;;
sophia;Sagesse (grec).;
hernando;Courageux, aventurier (germanique).;
varvara;Russie, forme grecque, bulgare et macédonien de BARBARA.;
nevada;Du nom de l'état américain, qui signifie "couronné de neige" en espagnol.;
isis;La souveraine (grec).;
gamal;;
khatijah;;
hajnal;;
constanta;;
griselda;Prénom dérivé de Grace. Vient du latin "gratia" Signifie : "remerciement" Se fête le 21 août.;
keitha;;
ambra;Ambre gris (latin, arabe).Voir Ambre.;
ibtisam;;
l�adan;Jour de la naissance (latin).;
zahrah;Tiré d'arabe (zahrah) signification "fleurissant fleur".;
shimon;Forme hébraïque de SIMON.;
danya;;
ithel;signifie "lord(seigneur) généreux" des éléments gallois udd "lord(seigneur), prince" et hael "généreux".;
morwenna;Jeune fille (gallois).;
zuzanna;Forme polonaise et lettone de Susanna.;
sophie;Sagesse (grec).;
mikula;Forme tchèque de NICHOLAS.;
dayton;D'un nom de famille anglais qui a été tiré d'un nom d'endroit(de place) qui a probablement signifié "la ville laitière" ou "la ville de fossé" en Vieil anglais.;
zelde;Forme féminine de SELIG.;
hosea;;
ioannis;Forme grecque de JOHN.;
jeni;;
lamont;D'un nom de famille écossais qui a été tiré du Vieux norrois le nom donné Logma ð r la signification "l'homme légal".;
tolly;Diminutif de BARTHOLOMEW.;
janna;Le prénom Janna est d’origine hébraïque.;
vivian;Du nom latin Vivianus qui a été tiré du latin vivus "vivant".;
agnese;Forme italienne d'Agnès. Vient du grec "Agné" Signifie : "pur" Se fête le 21 janvier.;
jenn;;
janne;Forme finlandaise de JOHN, aussi bien qu'un diminutif suédois de janvier.;
artemisios;D'un nom de grec ancien qui a été tiré du nom de la déesse grecque ARTEMIS.;
rab;Écossaise forme courte de ROBERT.;
rae;Version courte de Rachel.;
brenden;Variante de Brendan.;
iikka;Diminutif finlandais d'ISAAC.;
iqbal;signifie "chanceux" en arabe.;
ngaire;Peut-être signifie "blond" en maori.;
raj;Signifie "le roi" ou "le prince" en Sanscrit.;
akua;;
ran;Japon : waterlily (magnolia).;
jena;;
ram;signifie "exaltés" en Hébreu. Ceci était un fils de Hezron en l'Ancien Testament.;
maarten;Forme hollandaise de MARTIN.;
viola;Qui triomphe (latin).;
tapani;Forme finlandaise de STEPHEN.;
sommer;Variante de l'été, coïncidant avec le mot allemand pour l'été.;
donagh;La forme Anglicisée de Donnchadh (voir DUNCAN).;
katida;;
ray;Qui protège avec sagesse (germanique).;
sallie;Diminutif de SARAH.;
truman;D'un nom de famille qui a signifié "l'homme fidèle" en Moyen anglais.;
mikaela;;
isla;;
kyra;Forme anglo-saxonne de Cyriaque. Vient du grec "kurios", signifie : "seigneur, maître" Se fête le 8 août.;
ardal;Forme Anglicisée d'ARDGHAL.;
driskoll;Variante du DRISCOLL.;
felicidade;;
jytte;;
zelda;Forme féminine de SELIG.;
izabella;;
alechjo;;
eudoxia;;
lallie;;
nicodemus;Du nom grec (Nikodemos) qui a signifié "la victoire des gens(du peuple)" "de la victoire" (nike) grecque et (des démonstrations) "les gens(le peuple)".;
essence;;
filbert;Variante du Filibert.;
jupiter;Du latin Iuppiter, qui a été en fin de compte tiré de l'indo-européen *Dyeu-pater, composé des éléments Dyeus (voir Zeus) et le pater(paternel) "le père".;
rozalija;Forme de ROSALIA.;
grazia;Grâce (latin).;
odoacer;Variante du Odoacre.;
rosaleen;Variante du ROSALINE.;
maxime;Le plus grand (latin).;
krzys;;
leszek;Diminutif de LECH.;
enitan;;
tacey;Tiré du latin tace la signification "être silencieux".;
scott;Ecossais (celte).;
morris;D'habitude sous forme médiévale de MAURICE.;
iolyn;Diminutif d'IORWERTH.;
meyer;Forme yiddish de Meir.;
colene;;
diethelm;Tiré des éléments Germaniques þ Eud "les gens"("le peuple") et gouvernail "casque, protection".;
frantisek;La forme tchèque de Franciscus (voir FRANCIS).;
abe;Forme abrégée d'Abraham.;
kostya;Russie diminutif de KONSTANTIN.;
laban;Tiré d'hébreu (lavan) signification "de blanc".;
kalani;;
pleasance;;
roseanne;;
maximo;Le plus grand (latin).;
nawra;signifie "la fleur, fleurissez" en l'arabe.;
esteve;Forme provençale de STEPHEN.;
thurstan;D'un nom de famille anglais qui a été tiré du nom nordique Þó Rsteinn (voir TORSTEN).;
husayn;Diminutif de HASAN.;
jens;Dieu fait grâce (hébreu).;
maxine;La plus grande (grec).;
brutus;Roman surnom signifiant "lourd" en latin.;
neculai;Variante roumaine de Nicolas.;
scout;Du scout de mot anglais.;
orpheus;Peut-être liée au grec (orphne) qui signifie «l'obscurité de la nuit".;
tamzen;;
lenny;Fort comme un lion (latin).;
ace;Du mot anglais signifiant "se classent le plus haut".;
jeri;;
jerk;Vieux variante suédoise de ERIK.;
jolene;;
mackenzie;;
godofredo;Forme espagnole et portugaise de Godfrey.;
kayla;Couronne (hébreu).;
mohamed;Digne d'éloges (arabe).;
klemen;Forme slovène de Clemens (voir CLEMENT).;
pegasus;Du grec (Pegasos), probablement (de pegos) "fort" ou (pegaios) "d'un printemps(ressort) d'eau".;
red;Du mot anglais, en fin de compte tiré du Vieil anglais lisent.;
tamiko;;
abena;;
morana;;
reg;Forme abrégée de Réginald.;
vivien;Vivant (latin).;
rei;Japon : apprécier.;
duci;;
torsten;;
deryck;Variante du DEREK.;
ren;"Du lotus" japonais ou "le roman(l'idylle), aimez".;
abeni;;
jera;;
bonifaz;La forme allemande de Bonifatius (voir l'AUBERGISTE).;
krystal;Nom d'une pierre précieuse. Se fête le 31 mai. ;
'abbas;signifie "ruine, destruction" en Hébreu.;
consuela;;
ada;Ornement (hébreu).;
jere;Diminutif de JEREMIAH.;
lenox;D'un nom de famille qui était une variante de LENNOX.;
kayly;;
sheldon;D'un nom de famille qui a été à l'origine tiré d'un nom d'endroit(de place) signifiant "la vallée avec des côtés raides" en Vieil anglais.;
tamika;;
rex;De roi latin "roi".;
uinseann;Forme irlandaise de VINCENT.;
vasanta;;
adi;Prénom d'origine arabe. Signifie: "courageux, fonceur";
onesiphorus;La forme Latinisée du nom grec (Onesiphoros), qui a signifié "l'approvisionnement de l'avantage, avantageux".;
christiana;Vient du latin "christianus" Signifie : "disciple du christ" Se fête le 15 décembre.;
melinda;Abeille (grec).;
christiane;Messie (grec).;
dassah;;
haleigh;;
panther;Signifie "la panthère" en grec.;
washington;Du camp de Wassa (anglais).;
oluwafunmilayo;Variante du Olufunmilayo.;
waheed;La transcription Variante du WAHID.;
lizzy;;
naamah;;
jaffar;La transcription Variante de Jafar.;
rickena;;
gyneth;;
raoul;Loup renommé (germanique).;
annabel;Prénom dérivé de Anne. Vient de l'hébreu "hannah" Signifie "gracieux" Se fête le 26 juillet.;
issachar;Signifie "le mercenaire" en l'Hébreu.;
subira;Signifie "la patience" en swahili.;
kriemhilde;;
ariadne;;
issa;La transcription Variante de la norme ISA.;
diomedes;signifie "ont pensé à Zeus" de grec (Dios) la signification "de Zeus" et (medomai) la signification "penser".;
sostrate;signifie "armée sûre" de grec (sos) "coffre-fort, tout, non blessé" et "armée" (stratos).;
elpidius;La forme Latinisée du nom grec (Elpidios), qui a été tiré (d'elpis) "l'espoir".;
benigno;L'italien, la forme espagnole et portugaise du Dernier(Tardif) nom latin Benignus qui a signifié "la sorte, amical" en latin.;
benjamin;Fils du Sud (hébreu).;
hafeez;La transcription Variante du HAFIZ.;
maartje;;
shakira;Présent le plus désiré (arabe).;
brittney;;
radomil;Tiré des éléments Slaves rad "se soucient" et Mil "gracieux, cher".;
clothilde;Célèbre, combattante (germanique).;
bonifacio;Bonne figure, heureuse destinée (latin).;
radomir;Forme tchèque de RADOMIR.;
yered;Forme hébraïque de JARED.;
fulgencio;Forme espagnole des Fulgence tardives nom latin, qui signifie "brillant" de fulgens latine.;
valeska;Courageuse (latin).;
benigna;;
isra;;
jess;Un présent (hébreu).;
consuelo;Consolation (espagnol).;
gobnet;;
agneta;;
mordechai;Forme hébraïque de MORDECAI.;
mordikai;Variante de Mardochée.;
usama;Signifie "le lion" en l'arabe.;
esteri;;
fishel;signifie "peu de poisson" en Yiddish.;
karlene;Dérivé de Charles et Charlotte. Vient du germain "karl", signifie : "fort, vigoureux" Se fête le 17 juillet.;
janus;Signifie "la voûte" en latin.;
fridrik;Pouvoir de la paix (germanique).;
angyalka;;
chrissie;Messie (grec).;
haniyya;;
bendiks;Forme lettonne de BENEDICT.;
anniina;;
jerald;Variante du GERALD.;
laurentia;;
jerusha;;
larissa;Mouette (grec).;
ria;Forme abrégée de MARIA.;
manley;D'un nom de famille anglais, à l'origine un nom d'endroit(de place), signifiant "dégagement(compensation) commun" en Vieil anglais.;
ninon;Messie (grec).;
cystenian;;
zelma;Variante du SELMA.;
rik;Forme abrégée de Hendrik, Frederik, et les autres noms contenant rik.;
sevan;Nom d'un lac d'Arménie (arménien).;
rim;signifie "antilope blanche" en arabe.;
rio;Signifie "la rivière"("le fleuve") en espagnol ou le portugais.;
fiacre;Du nom de saint Fiacre, moine irlandais qui vécut en France au VIIè siècle. Fiacre est également le saint patron des jardiniers.;
katina;;
steffie;Diminutif de STEPHANIE.;
issy;;
valkyrie;signifie "choisisseur des tués", tiré de Vieux norrois valr "le tué" et "choisisseur" kyrja.;
zella;;
eliott;Le seigneur est mon Dieu (hébreu).;
melody;Mélodie, chanson (grec).;
pellegrino;La forme italienne de Peregrinus (voir PEREGRINE).;
abidan;signifie "mon père sont le juge" en l'Hébreu.;
desmond;Homme du monde (celte).;
duff;Tiré de Gaélique dubh signification "de sombre".;
rohan;Tiré de Sanscrit (rohana) signification "de montée".;
roselle;Diminutif français de ROSE.;
braith;;
nada;Rosée (arabe). Espoir (russe).;
sandhya;;
royce;D'un nom de famille qui a été tiré du nom donné médiéval Royse, une variante de ROSE.;
rosella;Rose (latin).;
bambi;;
sidonie;Habitante de Sidon (latin).;
imhotep;signifie "il entre en la paix" en l'Egyptien.;
honorius;Le dernier(tardif) nom latin qui a signifié "l'honneur".;
wendy;Branche fine (germanique).;
jaffer;La transcription Variante de Jafar.;
jesusa;;
cadi;;
iseabail;;
yaffa;Tiré d'hébreu (yafeh) signification "de beau".;
mitya;Diminutif de DMITRIY ou MITROFAN.;
dollie;;
laurencia;;
wendi;Variante du WENDY.;
menuha;;
cree;Du nom d'une tribu amérindienne de Canada central.;
wenda;Gloire immense (slave).;
fionnghuala;;
duha;;
eilish;;
jockie;Écossaise diminutif de JACK.;
boaz;Signifie "la rapidité" en l'Hébreu.;
egil;Du Vieux norrois nomment Egill, un diminutif des noms qui ont commencé par l'élément agi "la crainte, la terreur".;
tayler;Variante du TAYLOR.;
ethelinda;;
domhnall;Forme gaélique de DONALD.;
coleen;Forme irlandaise de Coline et prénom dérivé de Nicolas. Vient du grec "niké et laos" , signifie : "victoire et peuple" Se fête le 6 mars.;
laurentiu;;
cade;D'un nom de famille qui a été à l'origine tiré d'un surnom signifiant "autour" en Vieil anglais.;
manlio;Forme italienne de MANLIUS.;
indira;Beauté, splendeur (sanscrit). en la mythologie hindoue, Indra est le dieu de la Pluie et du Tonnerre.;
tranter;D'un nom de famille signifiant "wagoner" en Vieil anglais.;
eerikki;Forme finlandaise d'ERIC.;
jerrod;Variante de Jared.;
afonso;Portugais et le galicien forme de ALFONSO.;
royal;Du mot anglais royal, tiré (via Vieux français) de latin regalis, une dérivée de roi "roi".;
aki;automne.;
donald;Puissant gouverneur (celte).;
winfried;Forme allemande de WINFRED.;
duke;Du duc de titre noble, qui a été à l'origine tiré du latin dux "le leader".;
esmail;Forme iranienne d'ISHMAEL.;
wilfreda;Forme féminine de WILFRED.;
alba;Blanc (latin).;
delwyn;signifie "joli et blanc" de l'élément gallois del "assez" combiné avec Gwyn "foire, blanche, béni".;
sulislaw;;
joselyn;;
odin;en la mythologie scandinave, Odin est premier des Dieux principaux. Il est à la fois le sage, le mage et le roi des dieux.;
aku;Version courte de Aukusti.;
clarette;;
ioannes;La forme grecque d'Yochanan (voir JOHN).;
ridley;D'un nom de famille qui a été à l'origine tiré d'un nom d'endroit(de place) signifiant "le dégagement(la compensation) de roseau(d'anche)" ou "dégagé bois" en Vieil anglais.;
alban;Blanc (latin).;
pramod;;
atiya;;
basant;Forme bengali de VASANTA.;
sheona;Variante du SHONA.;
joleen;;
seonag;Forme écossaise de JOAN.;
yael;Chèvre sauvage (hébreu). Yael est également une forme bretonne de Joëlle.;
nemesis;signifie "châtiment, colère juste" en grec.;
polona;;
zelig;Variante de Selig.;
alf;Tiré de Vieux norrois alfr "elfe".;
mysie;;
ali;Supérieur, sublime (arabe).;
fatima;Petite chamelle qui vient d'être sevrée (arabe).;
ladislaus;Forme Latinisée de VLADISLAV.;
shevaun;Forme Anglicisée de SIOBHAN.;
diamantina;;
alp;signifie "endurent" en turc.;
arttu;Forme courte finlandaise d'ARTHUR.;
goodwin;D'un nom de famille qui a été tiré du nom donné GODWINE.;
richmal;Apparemment une combinaison féminine de RICHARD et MICHAEL.;
haytham;signifie "jeune aigle" en arabe.;
terpsichore;;
achim;Forme courte allemande de JOACHIM.;
aliisa;;
jerrie;;
giulietta;;
ama;;
stribog;Peut-être signifie "dieu qui coule" en slave.;
alan;Beau, calme (celte).;
mendel;A l'origine ce n'était peut-être un diminutif yiddish de Manno.;
mitzi;;
gunnar;Du Vieux norrois nomment Gunnarr qui a été tiré des éléments gunnr "la guerre" et "le guerrier" arr (le faisant un apparenté de GÜNTHER).;
theresia;Allemand, forme hollandaise et suédoise de THERESA.;
fishke;Variante du Fishel.;
vilhelm;Forme scandinave et hongrois de WILLIAM.;
ami;;
maximino;Forme espagnole et portugaise de Maximin.;
jumanah;;
archimedes;signifie "le maître de pensée" de l'élément grec (archos) "le maître" se sont combinés avec (medomai) "pour penser, être attentifs de".;
aristide;Le meilleur (grec).;
horus;Forme Latinisée de ' (Horos), la forme grecque d'Egyptien Hrw (reconstruit comme Heru) probablement signification "de faucon" ou "haut".;
rob;Brillant, gloire (germanique).;
rod;Glorieux, puissant (germanique).;
brendon;Variante de Brendan.;
roc;Forme catalane de ROCCO.;
curtis;Enclos (latin).;
zula;Polonais diminutif de Zuzanna.;
robbie;Diminutif de ROBERT ou ROBERTA.;
amy;Aimée des Dieux (latin).;
artur;L'Ours (celte).;
alenka;;
roi;Forme courte galicienne de RODRIGO.;
ron;Qui gouverne avec sagesse (germanique).;
ana;Grâce (hébreu).;
ros;Forme abrégée de Rosalind, Rosamund, et les autres noms commençant par Ros.;
ane;;
efisio;Du surnom latin Ephesius, qui a à l'origine appartenu à une personne qui était de la ville d'Ephesus en Ionia.;
aldo;Noble (germanique).;
roz;Forme abrégée de Rosalind, Rosamund, et les autres noms commençant par la même son.;
jacqueline;Supplanter, protéger (hébreu).;
roy;Roi (latin).;
ann;Grâce (hébreu).;
margot;Perle (grec).;
blossom;;
mortimer;D'un nom de famille anglais qui a été tiré d'un nom d'endroit(de place) signifiant "l'eau calme"(plate") en Vieux français.;
nagi;La transcription Variante du NAJI.;
nikodemos;Originale forme grecque de Nicodème.;
kunibert;signifie "endurent et brillant" des éléments Germaniques kuni "le clan, la famille" et beraht "brillant".;
higini;Forme catalane de HYGINUS.;
alby;Forme masculine Anglicisée d'AILBHE.;
carine;Pure (grec).;
jannah;;
wawrzyniec;Forme polonaise de Laurentius (voir LAURENCE).;
wilfredo;Déterminé à amener la paix (germanique).;
carina;Pure (grec).;
nadezhda;;
siegbert;Tiré des éléments Germaniques sigu "victoire" et beraht "brillant".;
emanuele;Dieu est avec nous (hébreu).;
sharmila;;
abd-allah;Prénom d'origine coranique. Signifie: "Le serviteur de Dieu";
tendai;signifie "être reconnaissant" en Shona.;
llew;Variante du Lleu.;
ayesha;;
enric;Forme catalane d'HENRY.;
naji;Signifie "le coffre-fort" en l'arabe.;
lleu;Probablement une forme galloise de Lugus.;
armand;Fort, armé (germanique).;
orrin;Forme Anglicisée d'ODHRN.;
kliment;Russe, bulgare et le macédonien sous forme de Clemens (voir CLEMENT).;
jaymes;Variante du JAMES.;
lyndon;D'un nom de famille anglais qui a été tiré d'un nom d'endroit(de place) signifiant "la colline de tilleul" en Vieil anglais.;
grady;D'un nom de famille irlandais qui a été tiré de Ó Grádaigh la signification "descendent de Grádaigh".;
michayla;;
hiltraud;;
steffan;Forme galloise de STEPHEN.;
niloofar;Signifie "le nénuphar" en persan.;
bartholomew;(De Bartholomaios), qui était la forme grecque d'un nom araméen signifiant "le fils de TALMAI".;
trudy;Diminutif de GERTRUDE.;
hudes;;
kelemen;Forme hongroise de CLÉMENTS.;
maggie;Perle (grec).;
qadir;signifie "capable, puissant" en arabe.;
maighread;;
desiderio;Forme portugaise de Desiderio.;
valentino;Robuste, puissant (germanique).;
altan;signifie "aube rouge" en turc.;
mongkut;Signifie "la couronne" en thaï.;
konstantinos;La forme grecque de Constantinus (voir CONSTANTINE).;
darja;;
nicholas;Victoire du peuple (grec).;
alec;Défense de l'humanité (grec).;
joonas;Forme finlandaise de JONAS.;
dung;;
nail;Signifie "attainer" en l'arabe.;
aled;Signifie "le résultat"("la progéniture") en gallois.;
sachairi;Forme écossaise de Zacharie.;
margie;Prénom dérivé de Marguerite. Vient du grec "margaritê " Signifie : "perle" Se fête le 16 novembre.;
alea;;
abidemi;;
ernestine;Qui mérite (germanique).;
juniper;;
cain;signifie "acquis" en Hébreu.;
tristen;Variante de Tristan.;
egon;Tiré de l'élément Germanique eg, qui signifie "le bord d'une épée".;
alex;Défense de l'humanité (grec).;
ales;Diminutif d'ALEXEJ ou ALEKSANDER.;
lolita;Douleur (espagnol).;
mis'id;Diminutif de MIHLY.;
lieselotte;;
margit;Marguerite dans les pays de l'est. Vient du grec " margaritês ", signifie : " perle " Se fête le 16 novembre.;
kian;Variante du CIAN.;
christiaan;Forme hollandaise de CHRÉTIEN.;
nerio;Forme italienne de NEREUS.;
shahpur;Variante de la transcription de Chapour.;
eddie;Diminutif des prénoms assemblés avec Ed.;
crystin;;
myrna;Celle qui élève (hébreu).;
petras;;
patricio;Noble personne (latin).;
vida;Forme hongroise de WIDO ou VITUS.;
patricia;Noble personne (latin).;
roxie;Diminutif de ROXANA.;
thorvald;Variante du TORVALD.;
dottie;;
malin;;
mitsuko;Japon : enfant de lumière.;
kameron;Variante de CAMERON.;
chernobog;signifie "Dieu noir" de Slave cherno "noir" et marais "Dieu".;
ellar;Forme Anglicisée d'EALLAIR.;
malik;Doué, roi (arabe).;
grace;Grâce (latin).;
patience;De la patience de mot anglaise, en fin de compte du latin patientia, une dérivée de pati "pour souffrir".;
anastas;Forme russe et bulgare d'Anastase.;
ari;Signifie "le lion" en l'Hébreu.;
malie;;
lorelei;Attirante (germanique).;
arn;Forme abrégée d'Arnold.;
malia;Reine (hébreu). Amer (indien d'Amérique).;
cleveland;D'un nom de famille qui a été tiré d'un Vieux nom d'endroit(de place) anglais signifiant "le terrain(la terre) vallonné".;
art;Forme abrégée d'ARTHUR.;
darla;Vient de l'anglais "dear" Signifie: "cher, aimé" Fête indéterminée.;
icarus;Du grec (Ikaros), signifiant "peut-être disciple".;
bjorne;Diminutif de BJ Ö RN.;
hamish;Forme Anglicisée d'un Sheumais, le cas(la caisse) vocatif de SEUMAS.;
vico;Forme courte italienne de LODOVICO.;
cuauhtemoc;signifie "aigle tombant" en Nahuatl.;
asa;Japon : matin; né à l'aube.;
holden;D'un nom de famille qui a été à l'origine tiré d'un nom d'endroit(de place) signifiant "la vallée profonde" en Vieil anglais.;
abraham;Père des nations (hébreu).;
linsey;;
kalyani;"belle" ou "mariée".;
madelyn;Haute tour (grec).;
adhiambo;;
wilson;Fils de William (anglais).;
nawal;Un présent (arabe).;
capricia;;
hester;;
rachel;Brebis (hébreu).;
ash;;
janae;;
serena;Sereine (latin).;
delphinia;;
haskel;Forme yiddish d'Ezéchiel.;
severin;Grave, sérieux (latin).;
madoline;;
malka;;
rue;Du nom de l'herbe médicinale amère(endurcie), tirant en fin de compte de grec ' (rhyte).;
janan;;
jindrich;;
rui;;
hestia;;
odilon;Richesse (germanique).;
zuri;signifie "beaux" en swahili.;
mitch;Version courte de MITCHELL.;
donato;Présent de Dieu (latin).;
ata;Signifie "l'ancêtre" en turc.;
rut;Apparenté de RUTH.;
steffen;Forme allemande basse de STEPHEN.;
nana;Pomme (japonais) Grâce (hébreu).;
valeriana;;
hiram;Probablement d'origine phénicienne, même si elle pourrait être de l'hébreu qui signifie «frère exalté".;
ruy;Forme courte portugaise et espagnole médiévale de RODRIGO.;
khalilah;;
myron;Tiré de grec (Myron) signifiant "huile(pétrole) sucrée(douce), parfum".;
apollinaris;Nom de grec ancien tiré du nom de Dieu APOLLON.;
donata;Présent de Dieu (latin).;
micah;Forme contractée de MICAIAH.;
munashe;;
tristan;Révolte, tumulte (celte).;
barrett;D'un nom de famille signifiant "discussion"("conflit") en Moyen anglais, à l'origine étant donné à une personne querelleuse.;
ferdy;Diminutif de FERDINAND.;
marged;;
vien;signifie "autour, plein(complet), complet" en Vietnamien.;
shashi;Nom traditionnel de la lune, il signifie littéralement "avoir un lièvre» en sanskrit.;
alia;Sublime (arabe).;
hitomi;;
anica;Forme slave de Anne. Vient de l' hébreu "hannah" Signifie "gracieux" Se fête le 26 juillet.;
aliz;;
ulysses;Forme latine d'ULYSSE.;
alix;De noble lignée (germanique).;
alis;;
yale;D'un nom de famille gallois qui a été tiré d'un nom d'endroit(de place) signifiant "des hautes terres fertiles" (du gallois ial).;
larry;Couronné de Lauriers (latin).;
alin;Peut-être un Roumain forme masculine ALINA.;
karcsi;Diminutif de KáROLY.;
assunta;;
daria;Instruite, cultivée (arabe). Détentrice du bien (grec).;
sveta;Forme abrégée de Svetlana.;
pirjo;;
savino;La forme variable italienne de Sabinus (voir SABINA).;
ava;Vie, donner la vie (hébreu).;
mallt;;
eallair;Du surnom Gaélique plus vieux Ceallair, qui a été tiré du latin cella la signification "de la cave".;
khloe;;
alma;Nourrissant (latin).;
ambrose;Du Dernier(Tardif) nom latin Ambrosius, qui a été tiré du nom grec (Ambrosios) la signification "d'immortel".;
darin;Variante de Darren.;
ally;;
avi;signifie "mon père" en Hébreu.;
dario;Détenteur du bien (latin).;
kjerstin;;
tessie;Diminutif de THERESA.;
brigida;Vient du celte "brigh" Signifie : "force" Se fête le 1er février.;
eliezer;Prénom d'origine hébraïque. Signifie: "Dieu a secouru" Se fête le 1er août.;
iantha;;
tercero;Signifie "le tiers"(troisième") en espagnol. Traditionnellement donné au troisième enfant né.;
trudi;Diminutif de GERTRUDE.;
mona;Vux, désir (arabe). Solitaire (grec).;
opaline;Forme Élaborée d'OPALE.;
hosni;Vertueux.;
valentine;Robuste, puissante (latin).;
ianthe;;
aneurin;Forme d'ANEIRIN.;
valentina;Robuste, puissante (latin).;
irene;Paix (grec).;
yann;Dieu fait grâce (hébreu).;
zusa;;
